OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1268194,347,347,5.43112421,9.709131241,4.27800703,8.530594253,0.766469398,2960.116206,1
-1,1268223,63084,63084,1.640376925,15.4995451,13.85916817,3.411998112,1.334002978,215242.4889,1
-1,2048931,1708241,1708241,3.89417E-05,16.69631386,16.69627492,6.026848792,2.195360967,10295310.21,1
-1,1268226,55103,55103,0.000523408,15.80848885,15.80796544,4.529089036,3.607454877,249566.3932,1
-1,1268091,576363,576363,0.185289219,17.48893356,17.30364434,5.612893875,2.387524642,3235064.353,1
-1,1267394,1757966,1757966,1.27157E-05,14.67714882,14.6771361,6.153551658,2.424629352,10817734.59,1
-1,1268095,2452260,2452260,0.000183423,8.403300285,8.403116862,7.968551725,0.736884583,19540960.65,1
-1,1268096,131478,131478,0.001839956,12.03709126,12.0352513,3.792750083,0.913879294,498663.1954,1
-1,1268097,984511,984511,0.365784496,10.76040554,10.39462104,8.244286866,0.576271631,8116591.107,1
-1,1268060,254984,254984,0.021917185,17.62465477,17.60273759,7.392601221,4.665491259,1884995.03,1
-1,1268062,43847,43847,1.466170192,14.86850643,13.40233624,4.966876599,2.874236378,217782.6382,1
-1,1268088,1777656,1777656,2.60671E-05,17.02920151,17.02917544,9.042505279,2.434775377,16074463.76,1
-1,1268087,27228,27228,0.000382741,9.610589981,9.61020724,4.611355741,2.588609998,125557.9941,1
-1,1268086,27352,27352,2.432388067,14.89262199,12.46023393,4.34174684,2.205444645,118755.4596,1
-1,1268085,93811,93811,0.001918634,8.429207802,8.427289168,3.564157116,0.773981741,334357.1432,1
-1,1268084,205744,205744,0.000674089,9.528063774,9.527389685,3.714310173,0.676840384,764197.0322,1
-1,1268077,1690954,1690954,0.003696283,8.01439476,8.010698478,6.677733605,0.162333686,11291740.35,1
-1,1268075,325611,325611,0.000322183,12.62847137,12.62814919,4.724567814,2.645357856,1538371.251,1
-1,1267393,2953230,2953230,2.79744E-05,16.27766037,16.2776324,8.674965215,3.340369218,25619167.52,1
-1,1268197,20672,20672,0.549889863,9.627356529,9.077466667,4.989222127,2.193432035,103137.1998,1
-1,1268094,171247,171247,0.000345548,13.45499134,13.45464579,6.009766805,2.487733345,1029154.536,1
-1,1268103,1072228,1072228,6.51677E-06,11.21100044,11.21099393,7.60449654,0.910559222,8153754.116,1
-1,1268102,24478,24478,2.65439E-05,8.530317307,8.530290763,4.066620391,1.900792205,99542.73393,1
-1,1268066,131646,131646,0.012065728,15.03897476,15.02690903,5.106397768,2.332427152,672236.8406,1
-1,1268076,23600,23600,0.000223001,12.30463314,12.30441014,3.854526229,3.320132329,90966.819,1
-1,1268067,492732,492732,4.843105316,8.13580513,3.292699814,8.094001664,0.089855533,3988173.628,1
-1,1268089,12249,12249,0.208556011,9.671884537,9.463328525,4.253845572,2.343461923,52105.35441,1
-1,1268079,250248,250248,0.000160058,12.10311699,12.10295693,4.61087178,2.294493032,1153861.441,1
-1,1268332,18409,18409,0.001000245,6.187875748,6.186875502,4.066434938,0.896905032,74859.00077,1
-1,1268198,27244,27244,2.905669928,10.14933872,7.243668795,5.893749026,2.051315749,160569.2985,1
-1,1268090,15153,15153,0.023613771,8.141427994,8.117814222,3.642791451,0.753150703,55199.21886,1
-1,2048898,15135,15135,0.925082982,5.904482841,4.97939986,3.574548853,0.721853045,54100.79689,1
-1,1268340,418,418,0.021753153,7.704874039,7.683120886,4.789886987,2.078391575,2002.17276,1
-1,1268078,750693,750693,0.000292619,12.33084393,12.33055131,6.609956045,1.002508634,4962047.733,1
-1,1268318,17870,17870,0.001530488,8.124775887,8.123245398,5.708812773,1.746716525,102016.4843,1
-1,1268320,2529,2529,0.007314523,11.92269897,11.91538445,6.323219624,3.956579915,15991.42243,1
-1,1268330,289,289,0.010552247,9.175665855,9.165113608,3.471515415,2.170320153,1003.267955,1
-1,1264165,57,57,0.00646623,0.892977059,0.886510829,0.32383907,0.189136734,18.458827,1
-1,1264164,65,65,0.133379295,1.15018785,1.016808555,0.5401717,0.190875046,35.11116053,1
-1,1264198,40,40,0.029752096,1.223424315,1.193672219,0.476558885,0.244892216,19.06235541,1
-1,1268082,1214265,1214265,0.030002436,11.36510086,11.33509842,8.994200902,1.374075338,10921343.36,1
-1,1268065,104803,104803,0.01674827,15.75557899,15.73883072,6.638523104,4.701992285,695737.1369,1
-1,1268068,26082,26082,0.009154161,10.38803864,10.37888447,4.719000175,2.06862786,123080.9626,1
-1,1269626,126071,126071,4.18027E-05,11.97567844,11.97563664,4.648361056,2.626610351,586023.5267,1
-1,1268321,293,293,0.017564615,1.448349833,1.430785218,0.871284611,0.266284956,255.2863911,1
-1,1268322,1133,1133,0.028804621,2.406170607,2.377365986,1.227398956,0.475175936,1390.643017,1
-1,1269621,120,120,0.137408093,11.02861404,10.89120595,9.599776751,1.743226216,1151.97321,1
-1,1270001,1430,1430,0.044204552,11.36464691,11.32044236,7.286179141,2.848164503,10419.23617,1
-1,1270002,499,499,0.013954003,9.796494484,9.782540481,3.375727916,1.910169453,1684.48823,1
-1,1270011,28266,28266,0.000202974,10.34310532,10.34290234,3.654832734,2.659074103,103307.5021,1
-1,1270004,4560,4560,0.003360589,10.73053455,10.72717396,4.75804451,2.489170609,21696.68296,1
-1,1264163,2,2,0.074884735,0.930157006,0.855272271,0.50252087,0.427636135,1.005041741,1
-1,1264162,13,13,0.473434776,1.544385314,1.070950538,1.163314065,0.298954933,15.12308285,1
-1,1264161,5,5,0.176849678,0.527545273,0.350695595,0.316902286,0.129672926,1.584511429,1
-1,1264160,179,179,0.011205991,2.244202852,2.232996861,1.118599486,0.448927774,200.2293079,1
-1,1264159,98,98,0.035600979,2.716532946,2.680931967,1.329554148,0.5729069,130.2963065,1
-1,1264211,5,5,0.643690407,1.829890609,1.186200202,1.125804079,0.486496601,5.629020393,1
-1,1264207,59,59,0.12790139,4.469603539,4.341702148,2.473879872,1.337607708,145.9589124,1
-1,1264208,34,34,0.064129196,3.858082056,3.79395286,2.003881928,1.167630417,68.13198557,1
-1,1264209,39,39,0.117469154,3.535174608,3.417705454,2.165444752,1.076292514,84.45234532,1
-1,1264210,77,77,0.307725281,3.981922388,3.674197108,2.639738328,0.990636121,203.2598513,1
-1,1264206,24,24,0.020848593,3.528023958,3.507175365,1.712426114,1.123213266,41.09822673,1
-1,1264205,54,54,0.042985279,4.923472404,4.880487125,2.326635856,1.519553337,125.6383362,1
-1,1264204,133,133,0.21658738,5.702410698,5.485823318,3.679725916,1.537747405,489.4035468,1
-1,1264203,118,118,0.103831612,5.119588375,5.015756764,2.662157362,1.290613631,314.1345687,1
-1,1264361,62,62,0.012745698,5.775541306,5.762795608,2.961297702,1.744519819,183.6004575,1
-1,1264360,31,31,0.016983828,5.291864872,5.274881044,1.925702865,1.475407023,59.6967888,1
-1,1264359,46,46,0.096057735,5.855521202,5.759463467,3.305077547,1.848519345,152.0335672,1
-1,1267383,4698,4698,1.372784972,6.79922533,5.426440358,4.348295058,0.822580663,20428.29018,1
-1,1268069,316792,316792,0.001176675,10.21100521,10.20982854,7.794869562,1.221168081,2469352.318,1
-1,1268041,27509,27509,5.70615E-05,10.43756771,10.43751065,3.944592999,3.185104057,108511.8088,1
-1,1268319,538,538,5.854174137,7.085702419,1.231528282,6.460418206,0.372203052,3475.704995,1
-1,1270003,2973,2973,0.007717927,8.390969276,8.383251349,3.916347935,1.940332829,11643.30241,1
-1,1264358,77,77,0.026705584,5.584843636,5.558138052,3.313291888,1.491841682,255.1234754,1
-1,1264357,77,77,0.038537342,5.296868801,5.258331459,3.136738355,1.790136185,241.5288534,1
-1,1264356,51,51,0.042203743,5.085314751,5.043111008,2.47443019,1.532524384,126.1959397,1
-1,1264355,8,8,0.247233227,2.669362783,2.422129557,0.780855617,0.807207817,6.246844932,1
-1,1264354,25,25,0.021398863,5.05271101,5.031312147,2.810183457,1.47580398,70.25458642,1
-1,1264374,28,28,0.2425998,5.844973564,5.602373764,3.456460815,1.824379336,96.78090282,1
-1,1264373,74,74,0.057504494,6.440315247,6.382810753,3.992600792,1.872566928,295.4524586,1
-1,1264372,117,117,0.024510702,6.800530434,6.776019732,4.589397008,1.94333187,536.9594499,1
-1,1264371,97,97,0.153457955,7.250757217,7.097299263,4.908995475,2.033640074,476.1725611,1
