OBJECTID,Value,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1,706,706,0.018821716,6.649645329,6.630823612,3.248918572,1.368465924,2293.736512,1
-1,2,113131,113131,0.000427246,9.435008049,9.434580803,4.062963393,1.404393029,459647.1116,1
-1,3,60404,60404,0.000163078,8.671730995,8.671567917,5.027101676,1.991051532,303657.0496,1
-1,37,28624,28624,0.001236916,53.24235535,53.24111843,24.92270342,17.88372809,713387.4627,1
-1,39,6161,6161,0.000173569,1.889781952,1.889608383,0.401339079,0.279472261,2472.650064,1
-1,44,129,129,1.615059853,2.99825573,1.383195877,2.429167555,0.322522519,313.3626146,1
-1,45,7784,7784,0.021086693,17.87867546,17.85758877,8.182403587,2.190708946,63691.82952,1
-1,46,48,48,0.00799942,3.334571838,3.326572418,1.486517668,1.118980342,71.35284805,1
-1,47,5813,5813,0.000232697,3.703389645,3.703156948,0.97948726,0.904104602,5693.759443,1
-1,48,17544,17544,0.000214577,3.970958233,3.970743656,1.004074141,0.669875339,17615.47673,1
-1,49,188085,188085,0.000277519,11.13582516,11.13554764,4.289910193,1.724664684,806867.7586,1
-1,50,69209,69209,0.000112534,59.12916946,59.12905693,9.169007935,15.1154639,634577.8702,1
-1,51,1681,1681,0.019286156,11.75399399,11.73470783,4.846385019,3.13398649,8146.773217,1
-1,53,42195,42195,0.000217438,12.14610863,12.14589119,6.353714327,2.938515904,268094.976,1
-1,61,7413,7413,0.004948616,38.72843552,38.7234869,10.73508358,8.743162373,79579.17454,1
-1,63,21767,21767,0.000472069,47.29052734,47.29005527,22.42137833,18.46414355,488046.1422,1
-1,64,8763,8763,0.000947952,47.27559662,47.27464867,44.27142182,10.7326038,387950.4694,1
-1,65,1594,1594,0.003129005,47.27375031,47.2706213,40.80621334,15.96970339,65045.10406,1
-1,66,2159,2159,0.031682014,47.27329254,47.24161053,27.03202999,17.83121314,58362.15276,1
-1,81,5294,5294,0.031398773,52.95544434,52.92404556,34.43508832,14.33866405,182299.3576,1
-1,82,2064,2064,0.063785553,47.26928329,47.20549774,34.05095929,16.38911657,70281.17998,1
-1,83,494,494,0.108810425,47.26985168,47.16104126,26.13407408,17.25459247,12910.23259,1
-1,138,8365,8365,0.001236916,46.27620697,46.27497005,16.14886089,12.32671939,135085.2214,1
-1,139,693,693,3.310999393,39.53015518,36.21915579,24.15220085,6.901170441,16737.47519,1
-1,140,4175,4175,0.010993004,20.08495903,20.07396603,9.29397334,4.221229213,38802.3387,1
-1,141,5202,5202,0.002943039,51.43833923,51.43539619,33.36027043,17.13325503,173540.1268,1
-1,147,563,563,0.009812355,30.70703506,30.69722271,8.594673752,5.825444059,4838.801322,1
-1,148,3057,3057,0.006808281,45.82054901,45.81374073,22.46610799,11.50851774,68678.89214,1
-1,154,312,312,9.53674E-05,0.839001656,0.838906288,0.250148602,0.187882224,78.04636383,1
-1,155,15822,15822,0.000309944,52.58875275,52.5884428,11.08882685,13.88964684,175447.4184,1
-1,161,293,293,0.005413055,1.131500244,1.126087189,0.349588873,0.242064458,102.4295397,1
-1,162,339,339,0.004241943,0.877210617,0.872968674,0.326302098,0.191565786,110.6164112,1
-1,169,7673,7673,0.00020504,33.56161499,33.56140995,13.55547019,10.49117987,104011.1227,1
-1,170,176,176,0.019539833,27.64211273,27.6225729,11.87656992,7.116653542,2090.276306,1
-1,172,7022,7022,0.00052166,41.34095383,41.34043217,8.290877867,10.40641279,58218.54438,1
-1,174,4037,4037,0.000102043,37.68304062,37.68293858,3.224685488,5.553928979,13018.05531,1
-1,175,542,542,0.002354622,4.906471252,4.904116631,1.765701,1.19105777,957.0099421,1
-1,176,72,72,0.023271561,3.956905365,3.933633804,1.575197008,1.063464269,113.4141846,1
-1,178,2308,2308,0.304710388,13.84339809,13.53868771,7.236594373,1.993933907,16702.05981,1
-1,179,371,371,0.884410858,2.935311794,2.050900936,1.975437252,0.528831506,732.8872204,1
-1,180,592,592,0.000934601,0.759615898,0.758681297,0.152855303,0.11392583,90.49033928,1
-1,181,10189,10189,8.86917E-05,2.42850256,2.428413868,0.575100974,0.388240208,5859.70382,1
-1,182,934,934,0.001361847,11.59599686,11.59463501,5.167494363,3.827633389,4826.439735,1
-1,183,1181,1181,0.001196861,2.891629696,2.890432835,1.200851367,0.661773853,1418.205465,1
-1,184,693,693,0.001224518,1.681983948,1.68075943,0.253266581,0.190155554,175.5137405,1
-1,185,3553,3553,9.63211E-05,2.007950783,2.007854462,0.505503858,0.413389528,1796.055209,1
-1,186,31,31,0.001582146,0.268828392,0.267246246,0.063810995,0.066497127,1.978140831,1
-1,187,2194,2194,0.02888298,19.08259201,19.05370903,6.598129252,4.333387133,14476.29558,1
-1,188,986,986,0.082692146,29.4309597,29.34826756,8.050889733,4.411665957,7938.177277,1
-1,189,23625,23625,0.000109673,23.37552071,23.37541103,2.362817091,3.700683963,55821.55377,1
-1,190,52513,52513,0.000486374,23.21804428,23.21755791,3.18441915,3.524460588,167223.4028,1
-1,192,382,382,0.000880241,0.50937748,0.508497238,0.160587396,0.120060692,61.34438515,1
-1,196,54,54,0.005796432,1.252955437,1.247159004,0.31525739,0.258763141,17.02389908,1
-1,197,4590,4590,0.00012207,3.379282475,3.379160404,1.109133535,0.649974204,5090.922928,1
-1,198,5415,5415,0.000267982,3.510728359,3.510460377,0.626630213,0.542733096,3393.202601,1
-1,199,1044,1044,0.000178337,1.164822578,1.164644241,0.261321649,0.199803642,272.8198013,1
-1,200,2812,2812,2.28882E-05,3.122025013,3.122002125,1.442070461,0.778229377,4055.102135,1
-1,201,3939,3939,0.002716064,4.592231274,4.589515209,1.400778848,0.677710838,5517.667883,1
-1,202,814,814,0.313516617,2.386855125,2.073338509,1.34865366,0.416000614,1097.80408,1
-1,203,392,392,1.047703743,2.717339993,1.66963625,1.943192139,0.39688383,761.7313185,1
-1,204,4888,4888,4.95911E-05,3.033177376,3.033127785,0.930486016,0.589260095,4548.215647,1
-1,205,7065,7065,0.003273964,3.414970875,3.411696911,1.508180368,0.516099304,10655.2943,1
-1,206,6501,6501,0.101817131,10.82783794,10.72602081,1.686633584,1.579317513,10964.80493,1
-1,207,9315,9315,0.12930584,3.2616992,3.13239336,1.519280771,0.581371835,14152.10038,1
-1,208,3666,3666,0.372253418,3.951905727,3.579652309,1.671500644,0.788907456,6127.721361,1
-1,217,1195,1195,2.00272E-05,1.226041794,1.226021767,0.384209314,0.255520984,459.1301308,1
-1,218,12851,12851,0.000230789,11.08765697,11.08742619,3.116486035,3.177666808,40049.96204,1
-1,219,6109,6109,0.670239449,6.140695572,5.470456123,2.251883541,0.623812169,13756.75655,1
-1,224,1183,1183,0.091239929,8.667948723,8.576708794,1.774606007,0.982026634,2099.358906,1
-1,225,2458,2458,0.00455761,9.954157829,9.94960022,2.102901809,2.171043564,5168.932646,1
-1,226,2192,2192,0.000436783,1.828285217,1.827848434,0.871542304,0.374124401,1910.420731,1
-1,227,4863,4863,0.000306129,10.57585716,10.57555103,2.459391129,3.331078822,11960.01906,1
-1,230,26450,26450,0.000273705,10.39371872,10.39344501,3.195944222,2.938928825,84532.72467,1
-1,231,12016,12016,0.000398636,16.53530502,16.53490639,1.372598757,1.928442545,16493.14666,1
