OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1268194,347,347,2.097790718,6.375798225,4.278007507,5.19726088,0.766469415,1803.449525,1
-1,1268223,16160,16160,2.43187E-05,12.16621208,12.16618776,0.988471374,2.372328273,15973.69741,1
-1,2048931,114446,114446,1.43051E-06,13.36298084,13.36297941,2.489075971,3.221307749,284864.7886,1
-1,1268226,16623,16623,0.000283718,12.47515488,12.47487116,5.260540153,4.259886564,87445.95897,1
-1,1268091,552757,552757,9.53674E-07,14.15559959,14.15559864,2.364185484,2.369479051,1306820.076,1
-1,1267394,527086,527086,4.76837E-06,9.017668724,9.017663956,1.285835603,1.656065617,677745.9446,1
-1,1268095,2012,2012,0.000574112,1.85979557,1.859221458,0.788760179,0.271257494,1586.98548,1
-1,1268096,115876,115876,2.38419E-06,8.70375824,8.703755856,0.628483147,0.750480296,72826.11311,1
-1,1268060,196371,196371,1.09673E-05,14.29132175,14.29131079,5.377246643,4.544938853,1055935.3,1
-1,1268062,38225,38225,6.7234E-05,11.53517342,11.53510618,1.924685741,2.966909398,73571.11244,1
-1,1268088,1750179,1750179,5.34058E-05,13.69586849,13.69581509,5.821972223,2.277476856,10189493.52,1
-1,1268087,7984,7984,0.00086832,6.277256012,6.276387691,1.102901095,0.784450029,8805.562342,1
-1,1268086,21904,21904,3.57628E-05,11.55928898,11.55925322,1.295397864,2.378130587,28374.39482,1
-1,1268085,70480,70480,2.81334E-05,5.095873833,5.095845699,0.477177326,0.574564348,33631.45795,1
-1,1268084,174637,174637,7.15256E-06,6.194730282,6.194723129,0.497750465,0.634518068,86925.64795,1
-1,1268075,248992,248992,3.33786E-06,9.295137405,9.295134068,1.941261947,2.790474164,483358.6948,1
-1,1267393,509795,509795,1.14441E-05,10.07045555,10.07044411,2.020881843,2.073689305,1030235.459,1
-1,1268197,17163,17163,0.000125885,5.96525383,5.965127945,1.774947612,1.815072985,30463.42587,1
-1,1268094,67152,67152,0.000357628,10.12165833,10.1213007,1.267673477,1.42446664,85126.80934,1
-1,1268103,2092,2092,8.63075E-05,1.081737041,1.081650734,0.363067345,0.206956655,759.5368853,1
-1,1268102,10623,10623,3.76701E-05,5.196983814,5.196946144,0.598677118,0.864634372,6359.747029,1
