OBJECTID,VALUE,COUNT,AREA,MEAN
-1,1294469,627,627.000000000000000,16.488260979477488
-1,1294517,521,521.000000000000000,17.425532729062834
-1,1294471,534,534.000000000000000,16.181103525983261
-1,1294468,541,541.000000000000000,16.730849040413961
-1,1294509,3744,3744.000000000000000,14.180464467431745
-1,1293208,16617,16617.000000000000000,15.322334546205505
-1,1293201,34850,34850.000000000000000,15.785562986349273
-1,1293209,17713,17713.000000000000000,15.510239984855508
-1,1293191,26051,26051.000000000000000,17.301558875034541
-1,1293217,6761,6761.000000000000000,16.230809137535914
-1,1294956,17826,17826.000000000000000,16.763592075020274
-1,1293189,112,112.000000000000000,16.432153599602835
-1,1294946,2699,2699.000000000000000,17.502373648378839
-1,1294949,25525,25525.000000000000000,17.046753491393265
-1,1293214,1231,1231.000000000000000,16.911213705154282
-1,1294948,39583,39583.000000000000000,17.163221831500366
-1,1294951,440827,440827.000000000000000,19.716659939281225
-1,1294945,31446,31446.000000000000000,14.110102390944256
-1,1293232,836,836.000000000000000,16.478910693711640
-1,1293233,792,792.000000000000000,16.537490225801566
-1,1293234,824,824.000000000000000,16.693369889722288
-1,1293235,776,776.000000000000000,16.750019873540428
-1,1293236,857,857.000000000000000,16.537030747501547
-1,1293237,937,937.000000000000000,16.620587573870779
-1,1293298,5751,5751.000000000000000,21.728682968393034
-1,1293238,773,773.000000000000000,16.643339756697916
-1,1293295,530,530.000000000000000,16.999075983155450
-1,1293294,642,642.000000000000000,17.101846579079314
-1,1293231,1859,1859.000000000000000,15.584948075465325
-1,1295112,367,367.000000000000000,16.544501390379196
-1,1295111,404,404.000000000000000,16.448163282753217
-1,1295110,443,443.000000000000000,16.436201035303672
-1,1295108,351,351.000000000000000,16.282685263544067
-1,1295109,345,345.000000000000000,16.388605783987735
-1,1293297,1530,1530.000000000000000,16.048131189159317
-1,1293289,1874,1874.000000000000000,15.648974105668042
-1,1293296,539,539.000000000000000,16.879432809153823
-1,1295077,393,393.000000000000000,16.210917453426138
-1,1295076,347,347.000000000000000,16.500453885762767
-1,1293290,564,564.000000000000000,17.025628157541263
-1,1293291,552,552.000000000000000,17.045624352883600
