OBJECTID,VALUE,COUNT,AREA,MEAN
-1,799508,1871093,1871093.000000000000000,111.530773469635449
-1,799509,380286,380286.000000000000000,5.353910761128558
-1,799512,772200,772200.000000000000000,4.682833581000878
-1,799513,14293,14293.000000000000000,8.725123720606771
-1,799517,94698,94698.000000000000000,41.452941656651454
-1,799524,19971,19971.000000000000000,56.495122359813848
-1,799523,150798,150798.000000000000000,101.798359202115520
-1,799505,10795,10795.000000000000000,409.171614957441079
-1,799522,171427,171427.000000000000000,176.593666138878433
-1,799521,449502,449502.000000000000000,139.785399938948188
-1,799516,28797,28797.000000000000000,69.379077539802623
-1,799558,1667983,1667983.000000000000000,67.499479834475537
-1,799525,760990,760990.000000000000000,348.064496128406745
-1,799520,2702,2702.000000000000000,122.170123475115005
-1,799519,656192,656192.000000000000000,244.680619246225120
-1,799518,88275,88275.000000000000000,104.130224988705649
-1,799514,8182,8182.000000000000000,9.560662000271371
-1,799510,74603,74603.000000000000000,21.302301219014698
-1,799511,6087,6087.000000000000000,6.123251318128625
-1,799554,1708192,1708192.000000000000000,26.913333753367219
-1,799560,263788,263788.000000000000000,44.358811884703627
-1,799506,834836,834836.000000000000000,489.448673923976912
-1,799552,31628,31628.000000000000000,8.460483597325091
-1,799526,862,862.000000000000000,483.583064776285596
-1,799556,1353927,1353927.000000000000000,412.796305231468011
-1,799557,84347,84347.000000000000000,69.495615909950033
-1,799559,89696,89696.000000000000000,27.287441223551451
-1,799548,1114093,1114093.000000000000000,302.156583520382412
-1,799549,1276259,1276259.000000000000000,634.405258839440194
-1,799555,148834,148834.000000000000000,8.665046978677216
-1,799553,55263,55263.000000000000000,21.745292315344951
-1,799551,730,730.000000000000000,10.211667184307151
-1,799611,2422009,2422009.000000000000000,1.749287672011360
-1,799613,14107,14107.000000000000000,2.741445252430078
-1,799550,114217,114217.000000000000000,18.466430754583364
-1,799593,28973,28973.000000000000000,8.237077765653556
-1,799592,50831,50831.000000000000000,4.269269512387338
-1,799612,132153,132153.000000000000000,1.767975549734005
-1,799576,1089152,1089152.000000000000000,586.422350489103110
-1,799615,104095,104095.000000000000000,1.918741322403150
-1,799586,886,886.000000000000000,250.455802900258362
-1,799588,548230,548230.000000000000000,385.704050793973124
-1,799599,130709,130709.000000000000000,2.387489291472788
-1,799614,178491,178491.000000000000000,1.839273257000519
-1,799616,206934,206934.000000000000000,4.366464540878089
-1,799589,273160,273160.000000000000000,338.849473669141787
-1,799582,376879,376879.000000000000000,88.649093938040409
-1,799601,29681,29681.000000000000000,7.941352783130705
-1,799603,258969,258969.000000000000000,2.125046776444845
-1,799594,554632,554632.000000000000000,1.362904869424751
-1,799596,316673,316673.000000000000000,-0.094795789608657
-1,799604,31266,31266.000000000000000,9.764542780388098
-1,799602,154920,154920.000000000000000,0.996262138997001
-1,799597,41290,41290.000000000000000,-0.295483427321294
-1,799600,8925,8925.000000000000000,1.117619811737478
-1,800675,201963,201963.000000000000000,299.961109761281875
-1,799608,19082,19082.000000000000000,10.707254618321958
-1,799607,2915,2915.000000000000000,11.788372377097913
-1,799610,106417,106417.000000000000000,6.646713224189296
-1,799605,12475,12475.000000000000000,12.006348015129685
-1,799606,3154,3154.000000000000000,11.463904722173833
-1,799609,3387,3387.000000000000000,10.387222587657531
-1,799598,57057,57057.000000000000000,6.358541946428098
-1,805985,1496761,1496761.000000000000000,6.694897439190763
-1,799635,238450,238450.000000000000000,320.077888941093931
-1,799591,12770,12770.000000000000000,10.334686912590392
-1,799617,709618,709618.000000000000000,1.786411353975509
-1,800676,232017,232017.000000000000000,166.736380134306671
-1,799583,52463,52463.000000000000000,23.620736083712067
-1,800667,4319,4319.000000000000000,9.063993117576894
-1,799595,7001,7001.000000000000000,8.337311453418108
-1,800668,32370,32370.000000000000000,6.492685649267568
