OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1268194,347,347,5.097790718,9.375798225,4.278007507,8.19726089,0.766469419,2844.449529,1
-1,1268223,63084,63084,1.307043552,15.16621208,13.85916853,3.078664848,1.334002954,194214.4933,1
-1,2048931,1694071,1694071,2.38419E-06,16.36297989,16.3629775,5.742433898,2.138049296,9728090.736,1
-1,1268226,54393,54393,5.8651E-05,15.47515488,15.47509623,4.252602304,3.596204622,231311.7971,1
-1,1268091,576357,576357,0.013194561,17.15559959,17.14240503,5.279616,2.387475017,3042943.639,1
-1,1267394,1751696,1751696,1.62125E-05,14.34381485,14.34379864,5.841619692,2.402377537,10232741.85,1
-1,1268095,2451656,2451656,0.000254154,8.069966316,8.069712162,7.637138393,0.726748687,18723636.16,1
-1,1268096,131164,131164,0.001021862,11.70375824,11.70273638,3.468115697,0.897478816,454891.9273,1
-1,1268097,984511,984511,0.032451153,10.42707157,10.39462042,7.910953548,0.576271642,7788420.788,1
-1,1268060,254925,254925,0.009550571,17.2913208,17.28177023,7.060941118,4.664734143,1800010.415,1
-1,1268062,43847,43847,1.132836819,14.53517342,13.4023366,4.633543275,2.874236366,203166.972,1
-1,1268088,1777197,1777197,0.000748634,16.69586945,16.69512081,8.711460031,2.430922366,15481980.63,1
-1,1268087,25553,25553,6.24657E-05,9.277256012,9.277193546,4.568008917,2.402617531,116726.3319,1
-1,1268086,27352,27352,2.099054813,14.55928898,12.46023417,4.008413546,2.205444609,109638.1273,1
-1,1268085,93487,93487,0.000450611,8.095873833,8.095423222,3.242558242,0.749146177,303137.0424,1
-1,1268084,205555,205555,0.001831532,9.194730759,9.192899227,3.384236285,0.668550824,695646.6896,1
-1,1268077,1690904,1690904,0.002619267,7.681061268,7.678442001,6.344592457,0.158434546,10728096.76,1
-1,1268075,325140,325140,0.000421047,12.29513741,12.29471636,4.397829517,2.641585437,1429910.289,1
-1,1267393,2930416,2930416,9.53674E-06,15.94432735,15.94431782,8.405393291,3.27356163,24631298.99,1
-1,1268197,20672,20672,0.216556549,9.29402256,9.077466011,4.655888773,2.193432002,96246.53271,1
-1,1268094,168758,168758,5.57899E-05,13.12165833,13.12160254,5.762484584,2.402184865,972465.3734,1
-1,1268103,1070044,1070044,0.000355244,10.87766743,10.87731218,7.28634507,0.847131677,7796709.824,1
-1,1268102,24006,24006,0.001604557,8.196983337,8.19537878,3.809731277,1.838701939,91456.40903,1
-1,1268066,131610,131610,0.005732059,14.70564175,14.69990969,4.774413802,2.331317952,628360.6005,1
-1,1268076,22626,22626,0.00020647,11.97130013,11.97109365,3.679120708,3.300460076,83243.78514,1
-1,1268067,492732,492732,4.509771824,7.802472115,3.292700291,7.760668376,0.089855576,3823929.65,1
-1,1268089,12246,12246,0.017836094,9.338551521,9.320715427,3.921488935,2.342917712,48022.55349,1
-1,1268079,247594,247594,0.000526905,11.76978302,11.76925611,4.325081419,2.260066146,1070864.209,1
-1,1268332,18258,18258,0.000257969,5.854542255,5.854284286,3.765530782,0.826321305,68751.06102,1
-1,1268198,27244,27244,2.572336674,9.816005707,7.243669033,5.560415627,2.051315727,151487.9634,1
-1,1268090,15135,15135,0.016708851,7.808094501,7.791385651,3.313605266,0.74392479,50151.4157,1
-1,2048898,15135,15135,0.591749668,5.571149349,4.979399681,3.241215534,0.72185297,49055.7971,1
-1,1268340,404,404,0.023660183,7.371540546,7.347880363,4.616826089,1.924109273,1865.19774,1
-1,1268078,748717,748717,9.77516E-05,11.99751091,11.99741316,6.293616636,0.947594235,4712137.767,1
-1,1268318,17767,17767,0.000244617,7.791442871,7.791198254,5.407551804,1.700055228,96075.97291,1
-1,1268320,2451,2451,0.00292635,11.58936501,11.58643866,6.185331992,3.861852403,15160.24871,1
-1,1268330,276,276,0.002948284,8.842331886,8.839383602,3.294391542,2.095042084,909.2520657,1
-1,1264198,19,19,0.101014137,0.890090942,0.789076805,0.300429896,0.239794787,5.70816803,1
-1,1268082,1214255,1214255,0.060936451,11.03176689,10.97083044,8.660940106,1.373847979,10516589.83,1
-1,1268065,104772,104772,0.000711918,15.42224503,15.42153311,6.307103078,4.701371557,660807.8037,1
-1,1268068,26048,26048,0.00219202,10.05470562,10.0525136,4.39157658,2.06349313,114391.7867,1
-1,1269626,111997,111997,0.000186443,11.64234447,11.64215803,4.597948348,2.510466051,514956.4212,1
-1,1268321,273,273,0.012489796,1.11501646,1.102526665,0.590282379,0.18790169,161.1470895,1
-1,1268322,1097,1097,0.0062747,2.072837353,2.066562653,0.927038501,0.44584836,1016.961236,1
-1,1269621,119,119,3.193806171,10.69528103,7.501474857,9.345959146,1.518434923,1112.169138,1
-1,1270001,1412,1412,0.008440495,11.03131294,11.02287245,7.043053732,2.751160201,9944.79187,1
-1,1270002,486,486,0.025575161,9.463160515,9.437585354,3.129364796,1.858952349,1520.871291,1
-1,1270011,27500,27500,0.001039028,10.00977135,10.00873232,3.417999666,2.631298468,93994.99081,1
-1,1270004,4473,4473,0.002457142,10.39720154,10.3947444,4.513877365,2.428893651,20190.57345,1
-1,1264163,1,1,0.596823692,0.596823692,0,0.596823692,0,0.596823692,1
-1,1264162,13,13,0.140101433,1.211051941,1.070950508,0.829980704,0.298954917,10.78974915,1
-1,1264161,2,2,0.061781883,0.19421196,0.132430077,0.127996922,0.066215038,0.255993843,1
-1,1264160,172,172,0.049379349,1.910869598,1.86149025,0.82236713,0.417250071,141.4471464,1
-1,1264159,94,94,0.027812958,2.383199692,2.355386734,1.045281187,0.531773568,98.25643158,1
-1,1264211,5,5,0.310357094,1.496557236,1.186200142,0.792470741,0.486496573,3.962353706,1
-1,1264207,55,55,0.016726494,4.136270046,4.119543552,2.302787729,1.237206422,126.6533251,1
-1,1264208,31,31,0.138973236,3.524748802,3.385775566,1.851519646,1.060088948,57.39710903,1
-1,1264209,37,37,0.003820419,3.201841354,3.198020935,1.939872123,0.997206674,71.77526855,1
-1,1264210,76,76,0.025518417,3.648589134,3.623070717,2.337089432,0.960090992,177.6187968,1
-1,1264206,21,21,0.066138268,3.194690704,3.128552437,1.600959097,1.02259552,33.62014103,1
-1,1264205,45,45,0.138360023,4.590138912,4.451778889,2.426860989,1.281094624,109.2087445,1
-1,1264204,127,127,0.008788109,5.369077206,5.360289097,3.507002083,1.380051193,445.3892646,1
-1,1264203,112,112,0.016929626,4.786254883,4.769325256,2.460099999,1.189790396,275.5311999,1
-1,1264361,57,57,0.016731262,5.442207813,5.425476551,2.877084381,1.593836961,163.9938097,1
-1,1264360,26,26,0.14369154,4.95853138,4.81483984,1.936466547,1.36342445,50.34813023,1
-1,1264359,42,42,0.119143486,5.52218771,5.403044224,3.268935385,1.651160898,137.2952862,1
-1,1267383,4698,4698,1.039451599,6.465891838,5.426440239,4.014961661,0.822580575,18862.28989,1
-1,1268069,316455,316455,0.000444889,9.877672195,9.877227306,7.469655518,1.196185875,2363809.837,1
-1,1268041,17862,17862,0.000788212,10.1042347,10.10344648,5.574127558,2.148452656,99565.06645,1
-1,1268319,538,538,5.520840645,6.752368927,1.231528282,6.127084713,0.372203052,3296.371576,1
-1,1270003,2914,2914,0.005637646,8.057636261,8.051998615,3.658816637,1.884527267,10661.79168,1
-1,1264358,73,73,0.028501511,5.251510143,5.223008633,3.153902348,1.328367863,230.2348714,1
-1,1264357,74,74,0.084745407,4.963535309,4.878789902,2.92342088,1.721734216,216.3331451,1
-1,1264356,47,47,0.096127033,4.751981258,4.655854225,2.344039268,1.422421476,110.1698456,1
-1,1264355,5,5,0.004459381,2.33602953,2.331570148,0.736931419,0.904637853,3.684657097,1
-1,1264354,23,23,0.01839304,4.719377518,4.700984478,2.70647163,1.306294209,62.24884748,1
-1,1264374,27,27,0.01269865,5.511640072,5.498941422,3.242159314,1.747830591,87.53830147,1
-1,1264373,71,71,0.08825922,6.106981754,6.018722534,3.821715556,1.733012436,271.3418045,1
-1,1264372,115,115,0.003236294,6.467196941,6.463960648,4.332776215,1.870171898,498.2692647,1
-1,1264371,95,95,0.054121971,6.917423725,6.863301754,4.675312981,1.934199703,444.1547332,1
-1,1264370,158,158,0.01475811,7.275989532,7.261231422,4.939167346,1.965951422,780.3884406,1
-1,1264369,135,135,0.03520298,7.133192539,7.097989559,4.863525613,1.964643897,656.5759578,1
-1,1267348,957,957,0.015884399,10.36034203,10.34445763,3.452363835,2.176489976,3303.91219,1
-1,1267351,14,14,0.010356903,1.609950066,1.599593163,0.772975649,0.556819134,10.82165909,1
-1,1267355,627,627,0.001207352,1.165788651,1.164581299,0.31751483,0.201840656,199.0817986,1
-1,1267347,37,37,0.002890587,3.971632481,3.968741894,1.593650509,1.151879398,58.96506882,1
-1,1267350,492,492,0.003686905,8.681106567,8.677419662,2.389309225,2.972805035,1175.540139,1
-1,1267354,12106,12106,2.86102E-06,2.702147484,2.702144623,1.113930444,0.567506376,13485.24196,1
-1,1267364,58330,58330,7.24792E-05,10.35868359,10.35861111,4.403416325,2.235764401,256851.2742,1
-1,1267368,4900,4900,3.035720825,5.493754387,2.458033562,3.833974986,0.480536176,18786.47743,1
-1,1267371,7058,7058,0.58053875,6.925367832,6.344829082,3.719121869,1.08272736,26249.56215,1
-1,1267373,5817,5817,0.000396729,6.621625423,6.621228695,2.574983861,1.243792665,14978.68112,1
-1,1267384,16116,16116,3.023255348,10.75964165,7.736386299,4.55271219,0.848648758,73371.50966,1
-1,1267370,4055,4055,2.703344345,6.046616077,3.343271732,4.221545563,0.52168915,17118.36726,1
-1,1267382,4160,4160,4.047838688,6.36078167,2.312942982,4.866430804,0.286273334,20244.35215,1
-1,1264368,123,123,0.33855629,6.948462486,6.609906197,5.2036332,1.886288242,640.0468836,1
-1,1264367,71,71,0.513995171,6.685492516,6.171497345,4.773051342,1.893171947,338.8866453,1
-1,1264366,55,55,0.097291946,6.756379604,6.659087658,4.681306796,1.961964201,257.4718738,1
-1,1264365,118,118,0.071503639,6.796954632,6.725450993,4.999766532,1.789460965,589.9724507,1
-1,1264364,178,178,0.050888062,7.030326843,6.979438782,4.99069777,1.790116031,888.344203,1
-1,1264363,177,177,0.076648712,6.479295254,6.402646542,4.753450173,1.810769396,841.3606806,1
-1,1264362,4,4,0.119382858,2.788038254,2.668655396,1.162331343,0.987936226,4.649325371,1
-1,1264599,19,19,0.267160416,3.004897118,2.737736702,1.377100443,0.798064515,26.16490841,1
-1,1267346,42,42,0.004891396,0.550226212,0.545334816,0.119389716,0.100274409,5.014368057,1
-1,1267357,22080,22080,0.002398491,5.549388409,5.546989918,2.043576447,1.098292546,45122.16795,1
-1,1267356,18851,18851,0.003484726,6.254323006,6.25083828,2.485425528,1.30182609,46852.75663,1
-1,1267365,15553,15553,0.115068913,6.121835709,6.006766796,3.317051387,1.383401794,51590.10022,1
-1,1267372,73531,73531,0.018859863,11.60346413,11.58460426,4.59086135,1.27823983,337570.626,1
-1,1267369,1965,1965,3.126499176,6.250091553,3.123592377,4.972638661,0.664879778,9771.23497,1
-1,1268199,2111,2111,3.420737743,8.968318939,5.547581196,6.982761771,1.438197163,14740.6101,1
-1,1268173,224,224,8.119048119,9.363300323,1.244252205,8.949262738,0.243395321,2004.634853,1
-1,1268189,1312796,1312796,0.000552177,12.61644459,12.61589241,8.342952373,2.185749777,10952594.5,1
-1,1268149,16492,16492,0.001376629,11.07325554,11.07187891,7.946759242,3.136083244,131057.9534,1
-1,1268147,904668,904668,0.000164509,15.08389759,15.08373308,9.579431026,2.65964831,8666204.708,1
-1,1268081,335286,335286,3.24249E-05,16.70597649,16.70594406,7.329120414,4.036819344,2457351.467,1
-1,2051170,5103,5103,0.000273228,7.378017426,7.377744198,1.241364573,1.110049417,6334.683418,1
-1,1270007,2494,2494,0.000578403,6.567746639,6.567168236,3.169025715,1.558579197,7903.550132,1
-1,1267363,4241,4241,1.33514E-05,3.143772125,3.143758774,0.789382213,0.549762865,3347.769963,1
-1,1267362,3528,3528,0.002168655,3.916068077,3.913899422,1.99109451,0.62834956,7024.58143,1
-1,1267361,3750,3750,0.003720284,4.295801163,4.292080879,1.683629533,0.761360783,6313.610747,1
-1,1267358,5531,5531,0.937386513,5.753911018,4.816524506,3.018486092,1.230352818,16695.24657,1
-1,1267359,4716,4716,1.223814964,5.049321175,3.82550621,2.660488218,0.840470947,12546.86244,1
