,parcel_id,slr77,slr66,slr52,slr48,slr36,slr24,slr12,slr
148,1878601,77,0.0,0.0,0.0,0.0,0.0,0.0,77
149,1878612,77,66.0,0.0,0.0,0.0,0.0,0.0,66
150,1878594,77,0.0,0.0,0.0,0.0,0.0,0.0,77
151,1878588,77,0.0,0.0,0.0,0.0,0.0,0.0,77
152,1878592,77,66.0,0.0,0.0,0.0,0.0,0.0,66
153,1878602,77,0.0,0.0,0.0,0.0,0.0,0.0,77
154,1878410,77,66.0,0.0,0.0,0.0,0.0,0.0,66
155,1878411,77,66.0,0.0,0.0,0.0,0.0,0.0,66
156,1878603,77,66.0,0.0,0.0,0.0,0.0,0.0,66
157,1878412,77,66.0,0.0,0.0,0.0,0.0,0.0,66
158,1878604,77,66.0,0.0,0.0,0.0,0.0,0.0,66
159,1878607,77,66.0,0.0,0.0,0.0,0.0,0.0,66
160,1878609,77,66.0,0.0,0.0,0.0,0.0,0.0,66
161,1878610,77,66.0,0.0,0.0,0.0,0.0,0.0,66
162,1878605,77,66.0,0.0,0.0,0.0,0.0,0.0,66
163,1878614,77,66.0,0.0,0.0,0.0,0.0,0.0,66
164,1878593,77,66.0,0.0,0.0,0.0,0.0,0.0,66
165,1878499,77,66.0,0.0,0.0,0.0,0.0,0.0,66
166,1878502,77,66.0,0.0,0.0,0.0,0.0,0.0,66
167,1878503,77,66.0,0.0,0.0,0.0,0.0,0.0,66
168,1878533,77,66.0,0.0,0.0,0.0,0.0,0.0,66
169,1878514,77,66.0,0.0,0.0,0.0,0.0,0.0,66
170,1878526,77,66.0,0.0,0.0,0.0,0.0,0.0,66
171,1878513,77,66.0,0.0,0.0,0.0,0.0,0.0,66
172,1878525,77,66.0,0.0,0.0,0.0,0.0,0.0,66
173,1878512,77,66.0,0.0,0.0,0.0,0.0,0.0,66
174,1878524,77,66.0,0.0,0.0,0.0,0.0,0.0,66
175,1878511,77,66.0,0.0,0.0,0.0,0.0,0.0,66
176,1878523,77,66.0,0.0,0.0,0.0,0.0,0.0,66
177,1878510,77,66.0,0.0,0.0,0.0,0.0,0.0,66
178,1878522,77,66.0,0.0,0.0,0.0,0.0,0.0,66
179,1878527,77,66.0,0.0,0.0,0.0,0.0,0.0,66
180,1878521,77,66.0,0.0,0.0,0.0,0.0,0.0,66
181,1878529,77,66.0,0.0,0.0,0.0,0.0,0.0,66
182,1878520,77,66.0,0.0,0.0,0.0,0.0,0.0,66
183,1878528,77,66.0,0.0,0.0,0.0,0.0,0.0,66
184,1878519,77,66.0,0.0,0.0,0.0,0.0,0.0,66
185,1875427,77,0.0,0.0,0.0,0.0,0.0,0.0,77
186,1875428,77,0.0,0.0,0.0,0.0,0.0,0.0,77
187,1875429,77,0.0,0.0,0.0,0.0,0.0,0.0,77
188,1875430,77,0.0,0.0,0.0,0.0,0.0,0.0,77
189,1875431,77,0.0,0.0,0.0,0.0,0.0,0.0,77
190,1875432,77,0.0,0.0,0.0,0.0,0.0,0.0,77
191,1875433,77,0.0,0.0,0.0,0.0,0.0,0.0,77
192,1875425,77,66.0,0.0,0.0,0.0,0.0,0.0,66
193,1875434,77,0.0,0.0,0.0,0.0,0.0,0.0,77
194,1875435,77,0.0,0.0,0.0,0.0,0.0,0.0,77
195,1875436,77,0.0,0.0,0.0,0.0,0.0,0.0,77
196,1875437,77,0.0,0.0,0.0,0.0,0.0,0.0,77
197,1875424,77,66.0,0.0,0.0,0.0,0.0,0.0,66
198,1875438,77,0.0,0.0,0.0,0.0,0.0,0.0,77
199,1875423,77,66.0,0.0,0.0,0.0,0.0,0.0,66
200,1875439,77,0.0,0.0,0.0,0.0,0.0,0.0,77
201,1875440,77,66.0,0.0,0.0,0.0,0.0,0.0,66
202,1875422,77,66.0,0.0,0.0,0.0,0.0,0.0,66
203,1875441,77,0.0,0.0,0.0,0.0,0.0,0.0,77
204,1875442,77,66.0,0.0,0.0,0.0,0.0,0.0,66
205,1875421,77,66.0,0.0,0.0,0.0,0.0,0.0,66
206,1875453,77,0.0,0.0,0.0,0.0,0.0,0.0,77
207,1875443,77,66.0,0.0,0.0,0.0,0.0,0.0,66
208,1875420,77,66.0,0.0,0.0,0.0,0.0,0.0,66
209,1875452,77,0.0,0.0,0.0,0.0,0.0,0.0,77
210,1875451,77,66.0,0.0,0.0,0.0,0.0,0.0,66
211,1875419,77,66.0,0.0,0.0,0.0,0.0,0.0,66
212,1875450,77,66.0,0.0,0.0,0.0,0.0,0.0,66
213,1875444,77,66.0,0.0,0.0,0.0,0.0,0.0,66
214,1875418,77,66.0,0.0,0.0,0.0,0.0,0.0,66
215,1875449,77,0.0,0.0,0.0,0.0,0.0,0.0,77
216,1875448,77,0.0,0.0,0.0,0.0,0.0,0.0,77
217,1875417,77,66.0,0.0,0.0,0.0,0.0,0.0,66
218,1875447,77,0.0,0.0,0.0,0.0,0.0,0.0,77
219,1875446,77,66.0,0.0,0.0,0.0,0.0,0.0,66
220,1875413,77,66.0,0.0,0.0,0.0,0.0,0.0,66
221,1875416,77,66.0,0.0,0.0,0.0,0.0,0.0,66
222,1875445,77,66.0,0.0,0.0,0.0,0.0,0.0,66
223,1874134,77,66.0,0.0,0.0,0.0,0.0,0.0,66
224,1874135,77,66.0,0.0,0.0,0.0,0.0,0.0,66
225,1874137,77,0.0,0.0,0.0,0.0,0.0,0.0,77
226,1874105,77,0.0,0.0,0.0,0.0,0.0,0.0,77
227,1874115,77,0.0,0.0,0.0,0.0,0.0,0.0,77
228,1874116,77,0.0,0.0,0.0,0.0,0.0,0.0,77
229,1874117,77,0.0,0.0,0.0,0.0,0.0,0.0,77
230,1874138,77,0.0,0.0,0.0,0.0,0.0,0.0,77
231,1874118,77,0.0,0.0,0.0,0.0,0.0,0.0,77
