,parcel_id,slr77,slr66,slr52,slr48,slr36,slr24,slr12,slr
0,1236492,77,66.0,52.0,48.0,36.0,24.0,12.0,12
1,1050735,77,66.0,52.0,48.0,36.0,24.0,12.0,12
2,1050733,77,66.0,52.0,48.0,36.0,24.0,12.0,12
3,1050734,77,66.0,52.0,48.0,36.0,24.0,0.0,24
4,1056396,77,66.0,52.0,48.0,36.0,24.0,12.0,12
5,1236502,77,66.0,52.0,48.0,36.0,24.0,12.0,12
6,1056397,77,66.0,52.0,48.0,36.0,24.0,12.0,12
7,1056384,77,66.0,52.0,48.0,36.0,24.0,12.0,12
8,1056392,77,66.0,52.0,48.0,36.0,24.0,12.0,12
9,1056393,77,66.0,52.0,48.0,36.0,24.0,12.0,12
10,1056385,77,66.0,52.0,48.0,36.0,24.0,12.0,12
11,1056387,77,66.0,52.0,48.0,36.0,24.0,12.0,12
12,1056391,77,66.0,52.0,48.0,36.0,24.0,12.0,12
13,1056390,77,66.0,52.0,48.0,36.0,24.0,12.0,12
14,1056389,77,66.0,52.0,48.0,36.0,24.0,12.0,12
15,1056380,77,0.0,0.0,0.0,0.0,0.0,0.0,77
16,1056388,77,66.0,52.0,48.0,36.0,24.0,12.0,12
17,1079704,77,66.0,52.0,48.0,36.0,24.0,12.0,12
18,1079686,77,0.0,0.0,0.0,0.0,0.0,0.0,77
19,1079681,77,0.0,0.0,0.0,0.0,0.0,0.0,77
20,1079683,77,66.0,52.0,48.0,36.0,24.0,12.0,12
21,1079684,77,66.0,52.0,48.0,36.0,24.0,12.0,12
22,1079676,77,66.0,52.0,48.0,36.0,24.0,12.0,12
23,1079675,77,66.0,52.0,48.0,36.0,24.0,12.0,12
24,1079682,77,66.0,52.0,48.0,36.0,24.0,12.0,12
25,1079680,77,66.0,52.0,48.0,36.0,24.0,12.0,12
26,1079689,77,66.0,52.0,48.0,36.0,24.0,12.0,12
27,1079688,77,66.0,52.0,48.0,36.0,24.0,12.0,12
28,1079670,77,66.0,52.0,48.0,36.0,24.0,12.0,12
29,1079702,77,66.0,52.0,48.0,36.0,24.0,12.0,12
30,1079690,77,66.0,52.0,48.0,36.0,24.0,12.0,12
31,1079679,77,66.0,52.0,48.0,36.0,24.0,12.0,12
32,1079671,77,66.0,0.0,0.0,0.0,0.0,0.0,66
33,1079674,77,66.0,52.0,48.0,36.0,24.0,12.0,12
34,1079691,77,66.0,0.0,0.0,0.0,0.0,0.0,66
35,1079699,77,0.0,0.0,0.0,0.0,0.0,0.0,77
36,1079692,77,66.0,52.0,48.0,36.0,24.0,12.0,12
37,1079693,77,66.0,52.0,48.0,36.0,24.0,12.0,12
38,1079698,77,0.0,0.0,0.0,0.0,0.0,0.0,77
39,1079678,77,66.0,0.0,0.0,0.0,0.0,0.0,66
40,1079677,77,0.0,0.0,0.0,0.0,0.0,0.0,77
41,1080256,77,66.0,52.0,48.0,36.0,24.0,12.0,12
42,1079685,77,66.0,52.0,48.0,36.0,24.0,12.0,12
43,1079703,77,66.0,52.0,48.0,36.0,24.0,12.0,12
44,1080254,77,66.0,52.0,48.0,36.0,24.0,12.0,12
45,1079673,77,66.0,52.0,48.0,0.0,0.0,0.0,48
46,1080275,77,66.0,52.0,48.0,36.0,24.0,12.0,12
47,1080276,77,66.0,52.0,48.0,36.0,24.0,12.0,12
48,1080257,77,66.0,52.0,48.0,36.0,24.0,12.0,12
49,1080274,77,66.0,52.0,48.0,36.0,24.0,12.0,12
50,1080279,77,66.0,52.0,48.0,36.0,0.0,0.0,36
51,1080281,77,66.0,52.0,48.0,36.0,0.0,0.0,36
52,1080273,77,66.0,52.0,48.0,36.0,0.0,0.0,36
53,1080301,77,66.0,52.0,48.0,36.0,24.0,12.0,12
54,1080300,77,66.0,52.0,48.0,0.0,0.0,0.0,48
55,1080302,77,66.0,52.0,48.0,36.0,24.0,12.0,12
56,1079716,77,0.0,0.0,0.0,0.0,0.0,0.0,77
57,1079782,77,0.0,0.0,0.0,0.0,0.0,0.0,77
58,1079781,77,0.0,0.0,0.0,0.0,0.0,0.0,77
59,1079715,77,0.0,0.0,0.0,0.0,0.0,0.0,77
60,1079769,77,66.0,0.0,0.0,0.0,0.0,0.0,66
61,1079767,77,66.0,52.0,0.0,0.0,0.0,0.0,52
62,1079766,77,66.0,52.0,0.0,0.0,0.0,0.0,52
63,1079795,77,66.0,52.0,48.0,0.0,0.0,0.0,48
64,1079774,77,66.0,52.0,48.0,0.0,0.0,0.0,48
65,1079788,77,66.0,0.0,0.0,0.0,0.0,0.0,66
66,1079790,77,66.0,52.0,0.0,0.0,0.0,0.0,52
67,1079789,77,66.0,52.0,48.0,0.0,0.0,0.0,48
68,1079783,77,0.0,0.0,0.0,0.0,0.0,0.0,77
69,1079791,77,0.0,0.0,0.0,0.0,0.0,0.0,77
70,1079902,77,66.0,52.0,48.0,36.0,24.0,12.0,12
71,1078476,77,66.0,52.0,48.0,36.0,24.0,12.0,12
72,1243217,77,0.0,0.0,0.0,0.0,0.0,0.0,77
73,1239455,77,66.0,0.0,0.0,0.0,0.0,0.0,66
74,1240459,77,0.0,0.0,0.0,0.0,0.0,0.0,77
75,1079760,77,0.0,0.0,0.0,0.0,0.0,0.0,77
76,1079762,77,0.0,0.0,0.0,0.0,0.0,0.0,77
77,1079761,77,0.0,0.0,0.0,0.0,0.0,0.0,77
78,1079756,77,0.0,0.0,0.0,0.0,0.0,0.0,77
79,1079755,77,66.0,0.0,0.0,0.0,0.0,0.0,66
80,1079770,77,66.0,52.0,48.0,0.0,0.0,0.0,48
81,1079768,77,66.0,52.0,48.0,0.0,0.0,0.0,48
82,1079772,77,66.0,52.0,48.0,0.0,0.0,0.0,48
83,1079786,77,66.0,52.0,0.0,0.0,0.0,0.0,52
