"TAZ1454","emp_sec11","emp_sec21","emp_sec22","emp_sec23","emp_sec3133","emp_sec42","emp_sec4445","emp_sec4849","emp_sec51","emp_sec52","emp_sec53","emp_sec54","emp_sec55","emp_sec56","emp_sec61","emp_sec62","emp_sec71","emp_sec72","emp_sec81","emp_sec92","TOTEMP","AGREMPN","FPSEMPN","HEREMPN","MWTEMPN","OTHEMPN","RETEMPN","County_Name"
11,0,0,0,143.684209834503,174.395338654092,156.846122185756,4813.9694424705,17.5492164683363,3850.95618877054,122.844515278354,363.049415688707,535.251102284257,0,126.134993366167,406.922456859548,636.15909697719,142.587383805232,2004.99798150742,445.311367884033,77.8746480782423,14018.5334801129,0,1147.28002661748,3635.97828703342,348.790677308184,4072.51504668329,4813.9694424705,"San Francisco"
12,0,0,0,73.4873439611582,97.6175166051206,142.587383805232,1444.51988054993,23.0333466146914,607.641620216144,559.381274928219,206.203293502951,1633.17395758455,0,415.697065093716,244.592204527437,440.924063766949,746.938525933563,4087.87061109308,370.727197893604,94.3270385173075,11188.7223245937,0,2814.45559110943,5891.05260321464,263.238247025044,775.45600269461,1444.51988054993,"San Francisco"
13,0,0,0,280.787463493381,47.1635192586538,159.039774244298,1273.41501998365,353.177981425268,230.333466146914,3789.53393113137,559.381274928219,9427.2197215844,8.77460823416814,380.598632157043,1609.04378494058,296.143027903175,25.2269986732334,503.443147435397,505.636799493939,241.301726439624,19690.2208774733,0,14165.5081680352,2939.49375844633,559.381274928219,752.422656079918,1273.41501998365,"San Francisco"
14,3.29047808781305,0,8323.81273613775,268.722377171399,59.228605580635,100.907994692934,1288.77058439345,137.103253658877,630.674966830835,9437.09115584784,201.815989385867,7898.2442367806,0,343.306547161829,552.800318752593,155.749296156485,116.263559102728,433.246281562052,292.852549815362,595.576533894163,30839.4574650132,3.29047808781305,17880.4579291761,1550.91200538922,8621.0525900702,1494.9738778964,1288.77058439345,"San Francisco"
15,0,5.48413014635509,438.730411708407,58.1317795513639,221.558857912746,95.4238645465785,601.060664040518,52.6476494050088,1116.5688977979,2706.96664024087,166.717556449195,5739.69061117524,13.1619123512522,434.343107591323,95.4238645465785,108.585776897831,31.8079548488595,1216.38006646156,461.763758323099,466.151062440183,14030.5985664349,5.48413014635509,9060.87982780788,1913.96142107793,808.36078357274,1640.85173978944,601.060664040518,"San Francisco"
16,3.29047808781305,19.7428685268783,272.012855259212,410.212934947361,630.674966830835,34.0016069074016,3777.46884480939,103.101646751476,3932.1213149366,3355.19082354004,316.982722459324,6481.14500696244,0,352.081155395997,72.3905179318872,450.795498030388,105.295298810018,973.981513992664,360.855763630165,3980.38166022452,25631.7274780344,23.0333466146914,10505.3997083578,1963.31859239512,1039.79107574892,8322.71591010848,3777.46884480939,"San Francisco"
17,0,0,0,252.269986732334,184.266772917531,76.7778220489712,1013.46725104642,24.1301726439624,1333.74045159356,89.9397344002235,449.698672001117,1478.52148745733,6.58095617562611,118.45721116127,25.2269986732334,130.522297483251,77.8746480782423,293.949375844633,179.879468800447,132.715949541793,5868.01925659995,0,2143.19806119557,707.452788879806,285.174767610465,1718.72638786768,1013.46725104642,"San Francisco"
18,7.67778220489712,0,0,1043.08155383674,251.173160703063,402.535152742464,590.092403747808,20.8396945561493,1024.43551133913,65.8095617562611,320.273200547137,997.014860607355,0,168.911208507737,53.7444754342799,465.054236410912,250.076334673792,629.578140801564,832.490956216702,32.9047808781305,7155.69301496412,7.67778220489712,1552.00883141849,2230.94414353725,674.548008001676,2100.421846054,590.092403747808,"San Francisco"
19,0,0,0,143.684209834503,386.082762303398,468.344714498725,2482.11730424031,19.7428685268783,110.779428956373,84.4556042538684,92.1333864587655,1040.8879017782,0,84.4556042538684,28.5174767610465,182.073120858989,27.4206507317754,152.458818068671,363.049415688707,4299.55803474239,9965.76130195647,0,1301.9324967447,753.519482109189,874.170345329001,4554.02167353327,2482.11730424031,"San Francisco"
20,0,0,0,438.730411708407,479.312974791435,298.336679961717,773.262350636067,264.335073054315,316.982722459324,83.3587782245973,105.295298810018,603.25431609906,0,208.396945561493,347.693851278913,775.45600269461,126.134993366167,445.311367884033,490.281235084145,813.844913719095,6569.9879153334,0,1000.30533869517,2184.87745030787,1041.98472780747,1569.55804788683,773.262350636067,"San Francisco"
21,0,0,0,81.1651261660553,614.22257639177,70.1968658733451,632.868618889377,88.8429083709524,188.654077034615,245.689030556708,141.490557775961,897.203691943693,4.38730411708407,71.2936919026162,141.490557775961,254.463638790876,97.6175166051206,411.309760976632,306.014462166614,110.779428956373,4357.68981429375,0,1360.06427629606,1210.8959363152,773.262350636068,380.598632157043,632.868618889377,"San Francisco"
22,8.77460823416814,1.09682602927102,16.4523904390653,276.400159376296,722.808353289601,118.45721116127,1082.56729089049,32.9047808781305,426.665325386426,2801.29367875818,1454.39131481337,6815.6769458901,116.263559102728,908.171952236403,10.9682602927102,311.498592312969,186.460424976073,1062.82442236362,273.109681288483,259.947768937231,16886.7335466566,9.87143426343916,12095.7974508008,1844.86138123385,890.622735768066,963.013253699954,1082.56729089049,"San Francisco"
23,0,0,0,199.622337327325,238.011248351811,282.981115551923,2954.84932285612,168.911208507737,1485.10244363296,483.700278908519,554.993970811135,3074.40336004666,0,162.330252332111,49.3571713171958,71.2936919026162,88.8429083709524,531.960624196444,286.271593639736,9.87143426343916,10642.5029620167,0,4275.42786209843,1027.72598942694,689.90357241147,1694.59621522372,2954.84932285612,"San Francisco"
24,15.3555644097942,0,58.1317795513639,197.428685268783,357.565285542352,117.360385131999,626.287662713751,84.4556042538684,1094.63237721248,1803.18199212155,799.586175338572,4282.00881827405,208.396945561493,1203.21815411031,299.433505990988,1163.73241705655,97.6175166051206,1161.53876499801,347.693851278913,68.0032138148031,13985.6286992347,15.3555644097942,8296.39208540598,3070.01605592958,617.513054479583,1360.06427629606,626.287662713751,"San Francisco"
25,0,0,0,0,98.7143426343916,85.5524302831394,340.016069074015,1.09682602927102,25.2269986732334,244.592204527437,34.0016069074016,107.48895086856,0,84.4556042538684,1.09682602927102,177.685816741905,2.19365205854204,617.513054479583,341.112895103287,0,2160.74727766391,0,470.538366557267,1139.60224441259,185.363598946802,25.2269986732334,340.016069074015,"San Francisco"
26,0,0,5.48413014635509,6.58095617562611,53.7444754342799,26.3238247025044,272.012855259212,15.3555644097942,48.2603452879248,820.425869894721,129.42547145398,1377.6134927644,0,93.2302124880365,19.7428685268783,131.619123512522,15.3555644097942,196.331859239512,410.212934947361,35.0984329366726,3656.81798158957,0,2420.69504660114,773.262350636067,100.907994692934,89.9397344002234,272.012855259212,"San Francisco"
27,0,0,0,7.67778220489712,38.3889110244856,12.0650863219812,143.684209834503,8.77460823416814,46.0666932293827,46.0666932293827,51.5508233757378,9.87143426343916,0,71.2936919026162,166.717556449195,663.579747708966,13.1619123512522,54.8413014635509,178.782642771176,0,1512.52309436473,0,178.782642771176,1077.08316074414,59.228605580635,53.7444754342799,143.684209834503,"San Francisco"
28,0,0,0,5.48413014635509,0,4.38730411708407,32.9047808781305,0,74.5841699904292,2.19365205854204,145.877861893045,35.0984329366726,1.09682602927102,12.0650863219812,83.3587782245973,18.6460424976073,21.9365205854204,793.005219162946,184.266772917531,0,1414.90557775961,0,196.331859239512,1101.2133333881,4.38730411708407,80.0683001367843,32.9047808781305,"San Francisco"
29,0,0,0,53.7444754342799,12.0650863219812,29.6143027903175,24.1301726439624,13.1619123512522,17.5492164683363,18.6460424976073,131.619123512522,94.3270385173075,0,66.9063877855321,34.0016069074016,66.9063877855321,7.67778220489712,1480.71513951587,425.568499357155,0,2476.63317409396,0,311.498592312969,2014.86941577086,54.8413014635509,71.2936919026162,24.1301726439624,"San Francisco"
30,0,0,0,83.3587782245973,2.19365205854204,41.6793891122987,173.298512624821,5.48413014635509,96.5206905758496,8.77460823416814,100.907994692934,125.038167336896,0,15.3555644097942,1.09682602927102,55.9381274928219,107.48895086856,592.28605580635,186.460424976073,16.4523904390653,1612.3342630284,0,250.076334673792,943.270385173075,49.3571713171958,196.331859239512,173.298512624821,"San Francisco"
31,0,0,0,6.58095617562611,10.9682602927102,12.0650863219812,131.619123512522,13.1619123512522,15.3555644097942,26.3238247025044,98.7143426343916,89.9397344002235,0,14.2587383805232,195.235033210241,998.111686636626,95.4238645465785,456.279628176743,145.877861893045,3.29047808781305,2313.20609573258,0,229.236640117643,1890.92807446323,36.1952589659436,25.2269986732334,131.619123512522,"San Francisco"
32,1.09682602927102,0,0,247.88268261525,20.8396945561493,48.2603452879248,357.565285542352,151.3619920394,86.6492563124104,118.45721116127,239.108074381082,165.620730419924,0,80.0683001367843,89.9397344002235,1739.56608242383,27.4206507317754,776.552828723881,275.303333347025,9.87143426343916,4435.564462372,1.09682602927102,603.25431609906,2908.78262962674,220.462031883475,344.4033731911,357.565285542352,"San Francisco"
33,0,0,0,16.4523904390653,35.0984329366726,21.9365205854204,280.787463493381,0,2.19365205854204,50.4539973464668,95.4238645465785,125.038167336896,0,15.3555644097942,78.9714741075133,195.235033210241,26.3238247025044,416.793891122987,193.041381151699,0,1553.10565744776,0,286.271593639736,910.365604294945,57.0349535220929,18.6460424976073,280.787463493381,"San Francisco"
34,0,0,0,15.3555644097942,13.1619123512522,25.2269986732334,195.235033210241,6.58095617562611,20.8396945561493,0,47.1635192586538,53.7444754342799,0,8.77460823416814,2.19365205854204,17.5492164683363,84.4556042538684,467.247888469454,121.747689249083,0,1079.27681280268,0,109.682602927102,693.194050499283,44.9698672001117,36.1952589659436,195.235033210241,"San Francisco"
35,0,0,0,14.2587383805232,16.4523904390653,1.09682602927102,51.5508233757378,3.29047808781305,4.38730411708407,28.5174767610465,59.228605580635,54.8413014635509,0,4.38730411708407,6.58095617562611,47.1635192586538,14.2587383805232,55.9381274928219,52.6476494050088,112.973081014915,527.57332007936,0,146.974687922316,176.588990712634,20.8396945561493,131.619123512522,51.5508233757378,"San Francisco"
36,1.09682602927102,0,0,71.2936919026162,77.8746480782423,66.9063877855321,393.760544508295,13.1619123512522,20.8396945561493,177.685816741905,54.8413014635509,91.0365604294945,0,69.1000398440741,64.71273572699,166.717556449195,73.4873439611582,994.821208548813,168.911208507737,136.006427629606,2642.25390451388,1.09682602927102,392.663718479024,1468.65005319389,157.942948215027,228.139814088372,393.760544508295,"San Francisco"
37,0,0,0,41.6793891122987,131.619123512522,38.3889110244856,200.719163356596,61.422257639177,84.4556042538684,205.10646747368,53.7444754342799,444.214541854762,0,178.782642771176,29.6143027903175,459.570106264556,146.974687922316,915.8497344413,104.198472780747,0,3096.33988063208,0,881.848127533898,1656.20730419924,231.430292176185,126.134993366167,200.719163356596,"San Francisco"
38,0,0,0,19.7428685268783,25.2269986732334,40.5825630830277,160.136600273569,0,36.1952589659436,28.5174767610465,92.1333864587655,383.889110244856,0,16.4523904390653,95.4238645465785,39.4857370537566,51.5508233757378,42.7762151415697,83.3587782245973,0,1115.47207176863,0,520.992363903733,312.59541834224,65.8095617562611,55.9381274928219,160.136600273569,"San Francisco"
39,0,0,0,41.6793891122987,2.19365205854204,7.67778220489712,65.8095617562611,0,20.8396945561493,7.67778220489712,27.4206507317754,28.5174767610465,0,7.67778220489712,290.65889775682,6.58095617562611,115.166733073457,469.441540527996,27.4206507317754,24.1301726439624,1142.8927225004,0,71.2936919026161,909.268778265674,9.87143426343916,86.6492563124104,65.8095617562611,"San Francisco"
40,0,0,0,64.71273572699,10.9682602927102,65.8095617562611,4965.3314345099,9.87143426343916,13.1619123512522,83.3587782245973,161.23342630284,235.817596293269,0,136.006427629606,387.179588332669,16.4523904390653,58.1317795513639,868.686215182646,1413.80875173034,87.7460823416814,8578.27637492863,0,616.416228450312,2744.25872523609,86.6492563124104,165.620730419924,4965.3314345099,"San Francisco"
41,8.77460823416814,0,0,107.48895086856,450.795498030388,207.300119532222,1462.06909701827,166.717556449195,541.832058459883,104.198472780747,722.808353289601,1533.36278892088,6.58095617562611,250.076334673792,148.071513951587,214.977901737119,347.693851278913,3766.50058451667,228.139814088372,548.413014635509,10815.8014746415,8.77460823416814,2617.02690584065,4705.38366557267,824.813174011805,1197.73402396395,1462.06909701827,"San Francisco"
42,2.19365205854204,0,0,32.9047808781305,18.6460424976073,5.48413014635509,9.87143426343916,2.19365205854204,4.38730411708407,2.19365205854204,28.5174767610465,86.6492563124104,0,17.5492164683363,4.38730411708407,337.822417015473,12.0650863219812,9.87143426343916,52.6476494050088,41.6793891122987,669.063877855321,2.19365205854204,134.909601600335,416.793891122987,26.3238247025044,78.9714741075133,9.87143426343916,"San Francisco"
43,0,0,4.38730411708407,14.2587383805232,9.87143426343916,8.77460823416814,506.73362552321,4.38730411708407,29.6143027903175,50.4539973464668,111.876254985644,122.844515278354,0,3.29047808781305,84.4556042538684,96.5206905758496,170.008034537008,460.666932293827,208.396945561493,0,1886.54077034615,0,288.465245698278,1020.04820722205,27.4206507317754,43.8730411708407,506.73362552321,"San Francisco"
44,0,0,0,39.4857370537566,3.29047808781305,24.1301726439624,125.038167336896,12.0650863219812,19.7428685268783,60.325431609906,242.398552468895,132.715949541793,0,98.7143426343916,195.235033210241,183.16994688826,51.5508233757378,404.728804801006,145.877861893045,0,1738.46925639456,0,534.154276254986,980.56247016829,39.4857370537566,59.228605580635,125.038167336896,"San Francisco"
45,0,0,0,112.973081014915,8.77460823416814,49.3571713171958,700.87183270418,21.9365205854204,53.7444754342799,200.719163356596,310.401766283698,340.016069074015,3.29047808781305,53.7444754342799,176.588990712634,246.785856585979,120.650863219812,560.47810095749,503.443147435397,0,3463.77660043787,0,908.171952236403,1607.94695891131,80.0683001367843,166.717556449195,700.87183270418,"San Francisco"
46,0,0,0,54.8413014635509,4.38730411708407,13.1619123512522,259.947768937231,6.58095617562611,128.328645424709,47.1635192586538,167.814382478466,91.0365604294945,0,53.7444754342799,42.7762151415697,650.417835357714,28.5174767610465,49.3571713171958,88.8429083709524,93.2302124880365,1780.14864550686,0,359.758937600894,859.911606948478,24.1301726439624,276.400159376296,259.947768937231,"San Francisco"
47,0,0,0,35.0984329366726,18.6460424976073,20.8396945561493,458.473280235285,5.48413014635509,31.8079548488595,51.5508233757378,70.1968658733451,383.889110244856,3.29047808781305,48.2603452879248,14.2587383805232,1332.64362556429,9.87143426343916,218.268379824933,126.134993366167,0,2828.71432948995,0,557.187622869677,1701.17717139935,44.9698672001117,66.9063877855321,458.473280235285,"San Francisco"
48,0,0,0,15.3555644097942,17.5492164683363,1.09682602927102,104.198472780747,0,6.58095617562611,3.29047808781305,48.2603452879248,39.4857370537566,0,28.5174767610465,289.562071727549,112.973081014915,20.8396945561493,32.9047808781305,136.006427629606,0,856.621128860665,0,119.554037190541,592.28605580635,18.6460424976073,21.9365205854204,104.198472780747,"San Francisco"
49,6.58095617562611,1.09682602927102,0,73.4873439611582,1.09682602927102,14.2587383805232,29.6143027903175,0,18.6460424976073,96.5206905758496,50.4539973464668,39.4857370537566,0,12.0650863219812,538.54158037207,73.4873439611582,0,116.263559102728,266.528725112857,5.48413014635509,1343.611885857,7.67778220489712,198.525511298054,994.821208548813,15.3555644097942,97.6175166051206,29.6143027903175,"San Francisco"
50,0,0,0,18.6460424976073,49.3571713171958,1.09682602927102,465.054236410912,0,24.1301726439624,64.71273572699,38.3889110244856,159.039774244298,10.9682602927102,40.5825630830277,54.8413014635509,110.779428956373,14.2587383805232,966.303731787767,251.173160703063,20.8396945561493,2290.17274911788,0,313.692244371511,1397.35636129128,50.4539973464668,63.615909697719,465.054236410912,"San Francisco"
51,0,0,0,14.2587383805232,6.58095617562611,7.67778220489712,24.1301726439624,2.19365205854204,12.0650863219812,17.5492164683363,18.6460424976073,15.3555644097942,0,6.58095617562611,162.330252332111,8.77460823416814,38.3889110244856,15.3555644097942,127.231819395438,0,477.119322732893,0,58.1317795513639,352.081155395997,16.4523904390653,26.3238247025044,24.1301726439624,"San Francisco"
52,0,19.7428685268783,0,57.0349535220929,520.992363903733,57.0349535220929,224.849336000559,663.579747708966,411.309760976632,368.533545835062,462.860584352369,312.59541834224,4.38730411708407,100.907994692934,159.039774244298,443.117715825491,275.303333347025,112.973081014915,364.146241717978,353.177981425268,4911.58695907562,19.7428685268783,1249.28484733969,1354.58014614971,1241.60706513479,821.522695923992,224.849336000559,"San Francisco"
53,0,0,0,8.77460823416814,220.462031883475,0,54.8413014635509,5.48413014635509,8.77460823416814,8.77460823416814,1.09682602927102,2.19365205854204,0,3.29047808781305,59.228605580635,1163.73241705655,1014.56407707569,111.876254985644,36.1952589659436,246.785856585979,2946.07471462195,0,15.3555644097942,2385.59661366446,225.94616202983,264.335073054315,54.8413014635509,"San Francisco"
54,0,0,0,25.2269986732334,8.77460823416814,9.87143426343916,274.206507317754,14.2587383805232,19.7428685268783,31.8079548488595,38.3889110244856,38.3889110244856,0,16.4523904390653,46.0666932293827,100.907994692934,16.4523904390653,81.1651261660553,35.0984329366726,0,756.809960197002,0,125.038167336896,279.690637464109,32.9047808781305,44.9698672001117,274.206507317754,"San Francisco"
55,0,0,0,5.48413014635509,0,0,10.9682602927102,5.48413014635509,3.29047808781305,2.19365205854204,8.77460823416814,10.9682602927102,0,15.3555644097942,0,7.67778220489712,5.48413014635509,17.5492164683363,87.7460823416814,0,180.976294829718,0,37.2920849952146,118.45721116127,5.48413014635509,8.77460823416814,10.9682602927102,"San Francisco"
56,0,0,0,10.9682602927102,0,2.19365205854204,0,0,0,0,0,334.53193892766,0,0,0,1814.15025241426,563.768579045303,19.7428685268783,10.9682602927102,0,2756.32381155807,0,334.53193892766,2408.62996027916,2.19365205854204,10.9682602927102,0,"San Francisco"
57,1.09682602927102,0,0,12.0650863219812,0,6.58095617562611,3.29047808781305,0,0,8.77460823416814,19.7428685268783,37.2920849952146,0,10.9682602927102,0,0,8.77460823416814,2.19365205854204,2.19365205854204,0,112.973081014915,1.09682602927102,76.7778220489712,13.1619123512522,6.58095617562611,12.0650863219812,3.29047808781305,"San Francisco"
58,0,0,0,21.9365205854204,10.9682602927102,28.5174767610465,102.004820722205,3.29047808781305,4.38730411708407,18.6460424976073,29.6143027903175,39.4857370537566,0,18.6460424976073,243.495378498166,110.779428956373,4.38730411708407,228.139814088372,104.198472780747,0,968.497383846309,0,106.392124839289,691.000398440741,42.7762151415697,26.3238247025044,102.004820722205,"San Francisco"
59,0,0,3.29047808781305,116.263559102728,6.58095617562611,17.5492164683363,42.7762151415697,8.77460823416814,59.228605580635,23.0333466146914,27.4206507317754,61.422257639177,0,35.0984329366726,426.665325386426,489.184409054874,28.5174767610465,138.200079688148,62.519083668448,4.38730411708407,1550.91200538922,0,146.974687922316,1145.08637455894,36.1952589659436,179.879468800447,42.7762151415697,"San Francisco"
60,2.19365205854204,0,0,19.7428685268783,3.29047808781305,13.1619123512522,31.8079548488595,0,3.29047808781305,0,7.67778220489712,19.7428685268783,0,4.38730411708407,97.6175166051206,53.7444754342799,0,12.0650863219812,16.4523904390653,0,285.174767610465,2.19365205854204,31.8079548488595,179.879468800447,16.4523904390653,23.0333466146914,31.8079548488595,"San Francisco"
61,0,0,0,10.9682602927102,4.38730411708407,1.09682602927102,81.1651261660553,2.19365205854204,1.09682602927102,31.8079548488595,4.38730411708407,27.4206507317754,0,9.87143426343916,10.9682602927102,178.782642771176,0,148.071513951587,39.4857370537566,19.7428685268783,571.4463612502,0,73.4873439611582,377.30815406923,7.67778220489712,31.8079548488595,81.1651261660553,"San Francisco"
62,0,0,0,31.8079548488595,15.3555644097942,18.6460424976073,183.16994688826,0,25.2269986732334,61.422257639177,49.3571713171958,123.941341307625,0,28.5174767610465,96.5206905758496,199.622337327325,21.9365205854204,340.016069074015,172.20168659555,0,1367.74205850096,0,263.238247025044,830.29730415816,34.0016069074016,57.0349535220929,183.16994688826,"San Francisco"
63,0,0,0,29.6143027903175,28.5174767610465,0,73.4873439611582,15.3555644097942,6.58095617562611,53.7444754342799,29.6143027903175,70.1968658733451,0,17.5492164683363,83.3587782245973,51.5508233757378,3.29047808781305,134.909601600335,32.9047808781305,0,630.674966830835,0,171.104860566279,306.014462166614,43.8730411708407,36.1952589659436,73.4873439611582,"San Francisco"
64,0,0,0,27.4206507317754,17.5492164683363,62.519083668448,185.363598946802,12.0650863219812,16.4523904390653,31.8079548488595,52.6476494050088,24.1301726439624,0,36.1952589659436,89.9397344002235,107.48895086856,5.48413014635509,140.39373174669,153.555644097942,2685.03011965545,3648.04337335541,0,144.781035863774,496.862191259771,92.1333864587655,2728.90316082629,185.363598946802,"San Francisco"
65,0,0,0,28.5174767610465,10.9682602927102,26.3238247025044,426.665325386426,19.7428685268783,191.944555122428,222.655683942017,68.0032138148031,114.069907044186,3.29047808781305,60.325431609906,95.4238645465785,211.687423649306,35.0984329366726,582.41462154291,145.877861893045,15.3555644097942,2258.36479426903,0,468.344714498724,1070.50220456851,57.0349535220929,235.817596293269,426.665325386426,"San Francisco"
66,14.2587383805232,0,0,105.295298810018,59.228605580635,58.1317795513639,281.884289522652,10.9682602927102,208.396945561493,93.2302124880365,115.166733073457,211.687423649306,0,104.198472780747,72.3905179318872,316.982722459324,70.1968658733451,560.47810095749,524.282841991546,7.67778220489712,2814.45559110943,14.2587383805232,524.282841991547,1544.33104921359,128.328645424709,321.370026576408,281.884289522652,"San Francisco"
67,2.19365205854204,0,0,60.325431609906,21.9365205854204,6.58095617562611,1518.00722451109,29.6143027903175,13.1619123512522,52.6476494050088,37.2920849952146,53.7444754342799,0,14.2587383805232,2.19365205854204,77.8746480782423,14.2587383805232,99.8111686636626,191.944555122428,0,2195.84571060058,2.19365205854204,157.942948215027,386.082762303398,58.1317795513639,73.4873439611582,1518.00722451109,"San Francisco"
68,0,0,0,3.29047808781305,3.29047808781305,3.29047808781305,66.9063877855321,0,18.6460424976073,18.6460424976073,2.19365205854204,41.6793891122987,0,7.67778220489712,0,478.216148762164,13.1619123512522,85.5524302831394,47.1635192586538,7.67778220489712,797.39252328003,0,70.1968658733451,624.094010655209,6.58095617562611,29.6143027903175,66.9063877855321,"San Francisco"
69,0,0,0,28.5174767610465,2.19365205854204,10.9682602927102,548.413014635509,14.2587383805232,111.876254985644,32.9047808781305,18.6460424976073,61.422257639177,0,6.58095617562611,290.65889775682,3622.81637468217,413.503413035174,92.1333864587655,185.363598946802,0,5440.25710518425,0,119.554037190541,4604.47567087973,27.4206507317754,140.39373174669,548.413014635509,"San Francisco"
70,0,0,0,77.8746480782423,37.2920849952146,17.5492164683363,633.965444918648,16.4523904390653,37.2920849952146,198.525511298054,117.360385131999,212.784249678577,0,235.817596293269,159.039774244298,5135.3394690469,9.87143426343916,432.149455532781,120.650863219812,1154.95780882238,8596.92241742624,0,764.487742401899,5857.05099630723,71.2936919026161,1270.12454189584,633.965444918648,"San Francisco"
71,8.77460823416814,0,0,50.4539973464668,12.0650863219812,12.0650863219812,218.268379824933,0,14.2587383805232,75.6809960197002,42.7762151415697,104.198472780747,3.29047808781305,46.0666932293827,109.682602927102,730.486135494498,50.4539973464668,193.041381151699,963.013253699954,38.3889110244856,2672.96503333347,8.77460823416814,272.012855259212,2046.67737061972,24.1301726439624,103.101646751476,218.268379824933,"San Francisco"
72,0,0,0,81.1651261660553,19.7428685268783,20.8396945561493,110.779428956373,21.9365205854204,46.0666932293827,30.7111288195885,132.715949541793,129.42547145398,0,25.2269986732334,176.588990712634,923.527516646197,31.8079548488595,136.006427629606,242.398552468895,5.48413014635509,2134.4234529614,0,318.079548488595,1510.32944230619,62.519083668448,132.715949541793,110.779428956373,"San Francisco"
